全国地方公共団体コード,都道府県名,市区町村名,公表_年月日,集計区分,陽性者数
131121,東京都,世田谷区,2022-04-09,市区町村,88800
131130,東京都,渋谷区,2022-04-09,市区町村,27433
131148,東京都,中野区,2022-04-09,市区町村,35107
131156,東京都,杉並区,2022-04-09,市区町村,50353
131164,東京都,豊島区,2022-04-09,市区町村,29886
131172,東京都,北区,2022-04-09,市区町村,32777
131181,東京都,荒川区,2022-04-09,市区町村,21115
131199,東京都,板橋区,2022-04-09,市区町村,52554
131202,東京都,練馬区,2022-04-09,市区町村,64872
131211,東京都,足立区,2022-04-09,市区町村,63051
131229,東京都,葛飾区,2022-04-09,市区町村,43901
131237,東京都,江戸川区,2022-04-09,市区町村,69597
132012,東京都,八王子市,2022-04-09,市区町村,40546
132021,東京都,立川市,2022-04-09,市区町村,12915
132039,東京都,武蔵野市,2022-04-09,市区町村,11352
132047,東京都,三鷹市,2022-04-09,市区町村,14354
132055,東京都,青梅市,2022-04-09,市区町村,6985
132063,東京都,府中市,2022-04-09,市区町村,19322
132071,東京都,昭島市,2022-04-09,市区町村,8158
132080,東京都,調布市,2022-04-09,市区町村,17717
132098,東京都,町田市,2022-04-09,市区町村,28000
132101,東京都,小金井市,2022-04-09,市区町村,8539
132110,東京都,小平市,2022-04-09,市区町村,12462
132128,東京都,日野市,2022-04-09,市区町村,13198
132136,東京都,東村山市,2022-04-09,市区町村,9009
132144,東京都,国分寺市,2022-04-09,市区町村,9033
132152,東京都,国立市,2022-04-09,市区町村,4716
132187,東京都,福生市,2022-04-09,市区町村,4040
132195,東京都,狛江市,2022-04-09,市区町村,6339
132209,東京都,東大和市,2022-04-09,市区町村,5254
132217,東京都,清瀬市,2022-04-09,市区町村,4048
132225,東京都,東久留米市,2022-04-09,市区町村,7543
132233,東京都,武蔵村山市,2022-04-09,市区町村,5339
132241,東京都,多摩市,2022-04-09,市区町村,8755
132250,東京都,稲城市,2022-04-09,市区町村,6616
132276,東京都,羽村市,2022-04-09,市区町村,3465
132284,東京都,あきる野市,2022-04-09,市区町村,4598
132292,東京都,西東京市,2022-04-09,市区町村,15526
133035,東京都,瑞穂町,2022-04-09,市区町村,1934
133051,東京都,日の出町,2022-04-09,市区町村,1106
133078,東京都,檜原村,2022-04-09,市区町村,66
133086,東京都,奥多摩町,2022-04-09,市区町村,173
133612,東京都,大島町,2022-04-09,市区町村,198
133621,東京都,利島村,2022-04-09,市区町村,1
133639,東京都,新島村,2022-04-09,市区町村,26
133647,東京都,神津島村,2022-04-09,市区町村,51
133817,東京都,三宅村,2022-04-09,市区町村,17
133825,東京都,御蔵島村,2022-04-09,市区町村,12
134015,東京都,八丈町,2022-04-09,市区町村,119
134023,東京都,青ヶ島村,2022-04-09,市区町村,0
134210,東京都,小笠原村,2022-04-09,市区町村,22
,,,2022-04-09,都外,97904
,,,2022-04-09,調査中,1073
131016,東京都,千代田区,2022-04-10,市区町村,6323
131024,東京都,中央区,2022-04-10,市区町村,18953
131032,東京都,港区,2022-04-10,市区町村,29559
131041,東京都,新宿区,2022-04-10,市区町村,43363
131059,東京都,文京区,2022-04-10,市区町村,19749
131067,東京都,台東区,2022-04-10,市区町村,19764
131075,東京都,墨田区,2022-04-10,市区町村,25362
131083,東京都,江東区,2022-04-10,市区町村,47120
131091,東京都,品川区,2022-04-10,市区町村,40660
131105,東京都,目黒区,2022-04-10,市区町村,30293
131113,東京都,大田区,2022-04-10,市区町村,69637
131121,東京都,世田谷区,2022-04-10,市区町村,89392
131130,東京都,渋谷区,2022-04-10,市区町村,27541
131148,東京都,中野区,2022-04-10,市区町村,35264
131156,東京都,杉並区,2022-04-10,市区町村,50777
131164,東京都,豊島区,2022-04-10,市区町村,30052
131172,東京都,北区,2022-04-10,市区町村,33024
131181,東京都,荒川区,2022-04-10,市区町村,21212
131199,東京都,板橋区,2022-04-10,市区町村,52883
131202,東京都,練馬区,2022-04-10,市区町村,65252
131211,東京都,足立区,2022-04-10,市区町村,63534
131229,東京都,葛飾区,2022-04-10,市区町村,44163
131237,東京都,江戸川区,2022-04-10,市区町村,69914
132012,東京都,八王子市,2022-04-10,市区町村,40850
132021,東京都,立川市,2022-04-10,市区町村,12976
132039,東京都,武蔵野市,2022-04-10,市区町村,11446
132047,東京都,三鷹市,2022-04-10,市区町村,14486
132055,東京都,青梅市,2022-04-10,市区町村,7035
132063,東京都,府中市,2022-04-10,市区町村,19498
132071,東京都,昭島市,2022-04-10,市区町村,8196
132080,東京都,調布市,2022-04-10,市区町村,17867
132098,東京都,町田市,2022-04-10,市区町村,28179
132101,東京都,小金井市,2022-04-10,市区町村,8625
132110,東京都,小平市,2022-04-10,市区町村,12559
132128,東京都,日野市,2022-04-10,市区町村,13274
132136,東京都,東村山市,2022-04-10,市区町村,9087
132144,東京都,国分寺市,2022-04-10,市区町村,9075
132152,東京都,国立市,2022-04-10,市区町村,4743
132187,東京都,福生市,2022-04-10,市区町村,4058
132195,東京都,狛江市,2022-04-10,市区町村,6413
132209,東京都,東大和市,2022-04-10,市区町村,5278
132217,東京都,清瀬市,2022-04-10,市区町村,4077
132225,東京都,東久留米市,2022-04-10,市区町村,7611
132233,東京都,武蔵村山市,2022-04-10,市区町村,5351
132241,東京都,多摩市,2022-04-10,市区町村,8796
132250,東京都,稲城市,2022-04-10,市区町村,6663
132276,東京都,羽村市,2022-04-10,市区町村,3508
132284,東京都,あきる野市,2022-04-10,市区町村,4637
132292,東京都,西東京市,2022-04-10,市区町村,15626
133035,東京都,瑞穂町,2022-04-10,市区町村,1944
133051,東京都,日の出町,2022-04-10,市区町村,1112
133078,東京都,檜原村,2022-04-10,市区町村,67
133086,東京都,奥多摩町,2022-04-10,市区町村,174
133612,東京都,大島町,2022-04-10,市区町村,199
133621,東京都,利島村,2022-04-10,市区町村,1
133639,東京都,新島村,2022-04-10,市区町村,29
133647,東京都,神津島村,2022-04-10,市区町村,51
133817,東京都,三宅村,2022-04-10,市区町村,17
133825,東京都,御蔵島村,2022-04-10,市区町村,12
134015,東京都,八丈町,2022-04-10,市区町村,119
134023,東京都,青ヶ島村,2022-04-10,市区町村,0
134210,東京都,小笠原村,2022-04-10,市区町村,23
,,,2022-04-10,都外,98397
,,,2022-04-10,調査中,1074
131016,東京都,千代田区,2022-04-11,市区町村,6354
131024,東京都,中央区,2022-04-11,市区町村,19026
131032,東京都,港区,2022-04-11,市区町村,29668
131041,東京都,新宿区,2022-04-11,市区町村,43486
131059,東京都,文京区,2022-04-11,市区町村,19809
131067,東京都,台東区,2022-04-11,市区町村,19806
131075,東京都,墨田区,2022-04-11,市区町村,25428
131083,東京都,江東区,2022-04-11,市区町村,47328
131091,東京都,品川区,2022-04-11,市区町村,40774
131105,東京都,目黒区,2022-04-11,市区町村,30413
131113,東京都,大田区,2022-04-11,市区町村,69840
131121,東京都,世田谷区,2022-04-11,市区町村,89644
131130,東京都,渋谷区,2022-04-11,市区町村,27644
131148,東京都,中野区,2022-04-11,市区町村,35341
131156,東京都,杉並区,2022-04-11,市区町村,50836
131164,東京都,豊島区,2022-04-11,市区町村,30146
131172,東京都,北区,2022-04-11,市区町村,33139
131181,東京都,荒川区,2022-04-11,市区町村,21266
131199,東京都,板橋区,2022-04-11,市区町村,53050
131202,東京都,練馬区,2022-04-11,市区町村,65443
131211,東京都,足立区,2022-04-11,市区町村,63696
131229,東京都,葛飾区,2022-04-11,市区町村,44229
131237,東京都,江戸川区,2022-04-11,市区町村,69982
132012,東京都,八王子市,2022-04-11,市区町村,40932
132021,東京都,立川市,2022-04-11,市区町村,13103
132039,東京都,武蔵野市,2022-04-11,市区町村,11501
132047,東京都,三鷹市,2022-04-11,市区町村,14553
132055,東京都,青梅市,2022-04-11,市区町村,7082
132063,東京都,府中市,2022-04-11,市区町村,19578
132071,東京都,昭島市,2022-04-11,市区町村,8253
132080,東京都,調布市,2022-04-11,市区町村,17956
132098,東京都,町田市,2022-04-11,市区町村,28280
132101,東京都,小金井市,2022-04-11,市区町村,8663
132110,東京都,小平市,2022-04-11,市区町村,12607
132128,東京都,日野市,2022-04-11,市区町村,13329
132136,東京都,東村山市,2022-04-11,市区町村,9144
132144,東京都,国分寺市,2022-04-11,市区町村,9184
132152,東京都,国立市,2022-04-11,市区町村,4794
132187,東京都,福生市,2022-04-11,市区町村,4126
132195,東京都,狛江市,2022-04-11,市区町村,6448
132209,東京都,東大和市,2022-04-11,市区町村,5311
132217,東京都,清瀬市,2022-04-11,市区町村,4108
132225,東京都,東久留米市,2022-04-11,市区町村,7644
132233,東京都,武蔵村山市,2022-04-11,市区町村,5406
132241,東京都,多摩市,2022-04-11,市区町村,8831
132250,東京都,稲城市,2022-04-11,市区町村,6683
132276,東京都,羽村市,2022-04-11,市区町村,3550
132284,東京都,あきる野市,2022-04-11,市区町村,4684
132292,東京都,西東京市,2022-04-11,市区町村,15663
133035,東京都,瑞穂町,2022-04-11,市区町村,1968
133051,東京都,日の出町,2022-04-11,市区町村,1115
133078,東京都,檜原村,2022-04-11,市区町村,67
133086,東京都,奥多摩町,2022-04-11,市区町村,174
133612,東京都,大島町,2022-04-11,市区町村,199
133621,東京都,利島村,2022-04-11,市区町村,1
133639,東京都,新島村,2022-04-11,市区町村,29
133647,東京都,神津島村,2022-04-11,市区町村,51
133817,東京都,三宅村,2022-04-11,市区町村,17
133825,東京都,御蔵島村,2022-04-11,市区町村,12
134015,東京都,八丈町,2022-04-11,市区町村,119
134023,東京都,青ヶ島村,2022-04-11,市区町村,0
134210,東京都,小笠原村,2022-04-11,市区町村,23
,,,2022-04-11,都外,98873
,,,2022-04-11,調査中,1077
131016,東京都,千代田区,2022-04-12,市区町村,6410
131024,東京都,中央区,2022-04-12,市区町村,19171
131032,東京都,港区,2022-04-12,市区町村,29809
131041,東京都,新宿区,2022-04-12,市区町村,43731
131059,東京都,文京区,2022-04-12,市区町村,19926
131067,東京都,台東区,2022-04-12,市区町村,19903
131075,東京都,墨田区,2022-04-12,市区町村,25563
131083,東京都,江東区,2022-04-12,市区町村,47552
131091,東京都,品川区,2022-04-12,市区町村,41040
131105,東京都,目黒区,2022-04-12,市区町村,30573
131113,東京都,大田区,2022-04-12,市区町村,70311
131121,東京都,世田谷区,2022-04-12,市区町村,90187
131130,東京都,渋谷区,2022-04-12,市区町村,27777
131148,東京都,中野区,2022-04-12,市区町村,35511
131156,東京都,杉並区,2022-04-12,市区町村,51114
131164,東京都,豊島区,2022-04-12,市区町村,30276
131172,東京都,北区,2022-04-12,市区町村,33367
131181,東京都,荒川区,2022-04-12,市区町村,21384
131199,東京都,板橋区,2022-04-12,市区町村,53297
131202,東京都,練馬区,2022-04-12,市区町村,65775
131211,東京都,足立区,2022-04-12,市区町村,64023
131229,東京都,葛飾区,2022-04-12,市区町村,44476
131237,東京都,江戸川区,2022-04-12,市区町村,70350
132012,東京都,八王子市,2022-04-12,市区町村,41135
132021,東京都,立川市,2022-04-12,市区町村,13115
132039,東京都,武蔵野市,2022-04-12,市区町村,11523
132047,東京都,三鷹市,2022-04-12,市区町村,14597
132055,東京都,青梅市,2022-04-12,市区町村,7102
132063,東京都,府中市,2022-04-12,市区町村,19636
132071,東京都,昭島市,2022-04-12,市区町村,8265
132080,東京都,調布市,2022-04-12,市区町村,18019
132098,東京都,町田市,2022-04-12,市区町村,28432
132101,東京都,小金井市,2022-04-12,市区町村,8685
132110,東京都,小平市,2022-04-12,市区町村,12678
132128,東京都,日野市,2022-04-12,市区町村,13412
132136,東京都,東村山市,2022-04-12,市区町村,9187
132144,東京都,国分寺市,2022-04-12,市区町村,9198
132152,東京都,国立市,2022-04-12,市区町村,4804
132187,東京都,福生市,2022-04-12,市区町村,4129
132195,東京都,狛江市,2022-04-12,市区町村,6464
132209,東京都,東大和市,2022-04-12,市区町村,5314
132217,東京都,清瀬市,2022-04-12,市区町村,4123
132225,東京都,東久留米市,2022-04-12,市区町村,7705
132233,東京都,武蔵村山市,2022-04-12,市区町村,5409
132241,東京都,多摩市,2022-04-12,市区町村,8874
132250,東京都,稲城市,2022-04-12,市区町村,6711
132276,東京都,羽村市,2022-04-12,市区町村,3559
132284,東京都,あきる野市,2022-04-12,市区町村,4718
132292,東京都,西東京市,2022-04-12,市区町村,15747
133035,東京都,瑞穂町,2022-04-12,市区町村,1975
133051,東京都,日の出町,2022-04-12,市区町村,1118
133078,東京都,檜原村,2022-04-12,市区町村,68
133086,東京都,奥多摩町,2022-04-12,市区町村,174
133612,東京都,大島町,2022-04-12,市区町村,199
133621,東京都,利島村,2022-04-12,市区町村,1
133639,東京都,新島村,2022-04-12,市区町村,29
133647,東京都,神津島村,2022-04-12,市区町村,51
133817,東京都,三宅村,2022-04-12,市区町村,17
133825,東京都,御蔵島村,2022-04-12,市区町村,12
134015,東京都,八丈町,2022-04-12,市区町村,119
134023,東京都,青ヶ島村,2022-04-12,市区町村,0
134210,東京都,小笠原村,2022-04-12,市区町村,23
,,,2022-04-12,都外,99476
,,,2022-04-12,調査中,1079
131016,東京都,千代田区,2022-04-13,市区町村,6478
131024,東京都,中央区,2022-04-13,市区町村,19262
131032,東京都,港区,2022-04-13,市区町村,29984
131041,東京都,新宿区,2022-04-13,市区町村,43979
131059,東京都,文京区,2022-04-13,市区町村,20076
131067,東京都,台東区,2022-04-13,市区町村,20016
131075,東京都,墨田区,2022-04-13,市区町村,25743
131083,東京都,江東区,2022-04-13,市区町村,47742
131091,東京都,品川区,2022-04-13,市区町村,41290
131105,東京都,目黒区,2022-04-13,市区町村,30783
131113,東京都,大田区,2022-04-13,市区町村,70843
131121,東京都,世田谷区,2022-04-13,市区町村,90823
131130,東京都,渋谷区,2022-04-13,市区町村,27924
131148,東京都,中野区,2022-04-13,市区町村,35719
131156,東京都,杉並区,2022-04-13,市区町村,51508
131164,東京都,豊島区,2022-04-13,市区町村,30424
